原文件,0-10km/h速度占比,10-20km/h速度占比,20-30km/h速度占比,30-40km/h速度占比,40-50km/h速度占比,    50-60km/h速度占比,60-70km/h速度占比,70以上km/h速度占比,    加速度占比,减速度占比,怠速占比,匀速占比,速度标准差,平均速度,油耗平均值
ff11000,1,0,0,0,0,0,0,0,0.667,0.667,0.5,0,2.607,4.133,0.323
ff11001,0.313,0.265,0.325,0.096,0,0,0,0,0.506,0.313,0.046,0.193,10.392,16.547,0.395
ff11002,1,0,0,0,0,0,0,0,0.4,0.4,0.583,0.3,1.281,2.49,0.294
ff11003,0.37,0.407,0.222,0,0,0,0,0,0.481,0.37,0.341,0.111,7.793,12.233,0.425
ff11004,0.068,0.09,0.056,0.068,0.211,0.317,0.171,0.019,0.519,0.379,0.179,0.106,23.848,45.021,0.701
ff11005,0.152,0.273,0.333,0.242,0,0,0,0,0.606,0.333,0.312,0.061,12.837,21.555,0.562
ff11006,0.03,0.167,0.333,0.121,0.348,0,0,0,0.515,0.379,0.267,0.106,16.896,30.679,0.585
ff11007,1,0,0,0,0,0,0,0,1,1,0.8,0,0.134,0.3,0.37
ff11008,1,0,0,0,0,0,0,0,0.571,0.571,0.417,0,4.063,5.329,0.426
ff11009,1,0,0,0,0,0,0,0,0.5,0.5,0.895,0.25,0.482,1.55,30.962
ff11010,0.111,0.167,0.389,0.333,0,0,0,0,0.583,0.361,0.455,0.056,13.659,23.653,0.549
ff11011,0.138,0.276,0.172,0.276,0.138,0,0,0,0.5,0.5,0.525,0.017,15.136,24.721,17.396
ff11012,0.188,0.125,0.104,0.25,0.333,0,0,0,0.667,0.312,0.077,0.042,16.985,29.215,0.846
ff11013,0.04,0.04,0.172,0.152,0.535,0.061,0,0,0.586,0.364,0.331,0.061,20.105,37.818,0.719
ff11014,0.075,0.175,0.45,0.3,0,0,0,0,0.55,0.375,0.231,0.075,12.588,24.157,0.539
ff11015,0.081,0.108,0.162,0.649,0,0,0,0,0.473,0.419,0.537,0.122,16.302,29.327,1.318
ff11016,0.07,0.105,0.175,0.649,0,0,0,0,0.614,0.263,0.418,0.14,15.625,28.06,0.509
ff11017,1,0,0,0,0,0,0,0,1,0.5,0.818,0,1.36,3.35,0.27
ff11018,1,0,0,0,0,0,0,0,0.417,0.25,0.2,0.417,1.642,3.783,0.278
ff11019,0.071,0.077,0.235,0.296,0.321,0,0,0,0.52,0.439,0.02,0.046,12.532,32.243,0.614
ff11020,0.156,0.125,0.406,0.312,0,0,0,0,0.656,0.281,0.529,0.094,13.361,23.366,0.523
ff11021,0.214,0.143,0.179,0.268,0.196,0,0,0,0.679,0.286,0.333,0.054,16.577,25.725,1.684
ff11022,0.069,0.155,0.172,0.155,0.448,0,0,0,0.655,0.328,0.623,0.034,18.251,32.969,0.683
ff11023,0.062,0.24,0.24,0.188,0.271,0,0,0,0.479,0.427,0.143,0.094,15.568,28.497,0.571
ff11024,0.108,0.122,0.189,0.149,0.311,0.122,0,0,0.541,0.365,0.51,0.108,19.485,32.441,4.8
ff11025,0.052,0.113,0.235,0.33,0.07,0.2,0,0,0.6,0.339,0.129,0.07,17.473,33.48,0.745
ff11026,0.022,0.059,0.126,0.281,0.511,0,0,0,0.57,0.319,0.075,0.119,13.485,37.438,3.446
ff11027,0.085,0.207,0.152,0.335,0.22,0,0,0,0.506,0.409,0.104,0.091,14.273,28.517,0.538
ff11028,1,0,0,0,0,0,0,0,1,0.5,0.971,0,0.575,3.35,30.775
ff11029,0.083,0.167,0.167,0.458,0.125,0,0,0,0.667,0.271,0.543,0.083,16.556,29.269,2.035
ff11030,0.041,0.051,0.112,0.378,0.264,0.137,0.018,0,0.503,0.426,0.034,0.074,13.452,37.222,0.649
ff11031,0.122,0.659,0.22,0,0,0,0,0,0.488,0.463,0.317,0.073,9.128,16.063,0.454
ff11032,0.033,0.098,0.185,0.141,0.511,0.033,0,0,0.511,0.391,0.124,0.098,16.821,36.359,1.189
ff11033,0.03,0.091,0.182,0.182,0.515,0,0,0,0.576,0.379,0.305,0.061,19.339,35.75,0.686
ff11034,0.066,0.098,0.148,0.18,0.508,0,0,0,0.574,0.361,0.33,0.082,18.734,33.872,0.653
ff11035,0.079,0.159,0.143,0.333,0.286,0,0,0,0.476,0.429,0.609,0.111,16.545,29.906,6.487
ff11036,0.087,0.326,0.217,0.37,0,0,0,0,0.543,0.391,0.303,0.087,13.993,23.957,0.558
ff11037,0.044,0.12,0.342,0.285,0.196,0.013,0,0,0.525,0.392,0.155,0.089,14.738,29.813,0.978
ff11038,0.096,0.077,0.154,0.212,0.462,0,0,0,0.615,0.346,0.381,0.058,18.946,33.183,11.409
ff11039,0.139,0.139,0.722,0,0,0,0,0,0.5,0.417,0.486,0.111,12.121,21.381,7.1
ff11040,0.423,0.577,0,0,0,0,0,0,0.308,0.385,0.395,0.308,6.321,10.465,0.317
ff11041,0.104,0.104,0.264,0.296,0.232,0,0,0,0.544,0.4,0.286,0.064,16.647,29.03,1.113
ff11042,0.136,0.062,0.13,0.373,0.22,0.079,0,0,0.492,0.379,0.017,0.136,14.471,32.1,4.802
ff11043,0.104,0.073,0.417,0.406,0,0,0,0,0.5,0.385,0.422,0.115,15.132,26.308,3.144
ff11044,1,0,0,0,0,0,0,0,0.333,1,0.5,0,1.237,2.133,0.247
ff11045,1,0,0,0,0,0,0,0,0.5,1,0.8,0,0.849,2,62.57
ff11046,1,0,0,0,0,0,0,0,1,1,0.8,0,0.716,1.6,62.82
ff11047,0.833,0.167,0,0,0,0,0,0,0.667,0.5,0.333,0,4.264,6.567,11.067
ff11048,0.333,0.145,0.087,0.116,0.159,0.159,0,0,0.522,0.42,0.534,0.072,17.829,25.401,26.593
ff11049,1,0,0,0,0,0,0,0,1,1,0.875,0,0.071,0.2,57.27
ff11050,0.333,0.333,0.333,0,0,0,0,0,0.467,0.333,0.25,0,9.761,13.153,8.761
ff11051,1,0,0,0,0,0,0,0,1,1,0.8,0,0.089,0.2,0.24
ff11052,0.125,0.164,0.141,0.445,0.125,0,0,0,0.508,0.391,0.03,0.109,13.057,27.274,5.381
ff11053,0.102,0.07,0.109,0.375,0.344,0,0,0,0.461,0.477,0.251,0.07,17.734,32.507,7.402
ff11054,1,0,0,0,0,0,0,0,1,1,0.947,0,0.046,0.2,57.02
ff11055,0.4,0.467,0.133,0,0,0,0,0,0.6,0.267,0.4,0.133,8.735,11.127,12.803
ff11056,0.2,0.533,0.267,0,0,0,0,0,0.6,0.4,0.786,0.067,6.925,15.313,8.497
ff11057,0.222,0.205,0.239,0.188,0.128,0.017,0,0,0.538,0.274,0.328,0.145,16.029,22.727,13.308
ff11058,0.046,0.108,0.169,0.169,0.508,0,0,0,0.462,0.508,0.244,0.046,17.646,33.455,6.316
ff11059,0.175,0.113,0.287,0.338,0.087,0,0,0,0.463,0.412,0.339,0.113,15.76,25.492,13.494
ff11060,1,0,0,0,0,0,0,0,0.5,1,0.931,0,1.135,4.35,29.27
ff11061,1,0,0,0,0,0,0,0,1,1,0.75,0,0.9,1.8,62.06
ff11062,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.167,2.11,3.683,41.035
ff11063,1,0,0,0,0,0,0,0,0.75,0.5,0.6,0,1.952,3.45,45.785
ff11064,1,0,0,0,0,0,0,0,0.667,0.667,0.727,0,1.841,3.733,0.257
ff11065,0.2,0.5,0.3,0,0,0,0,0,0.6,0.5,0.901,0,5.107,16.08,23.347
ff11066,0.056,0.077,0.077,0.105,0.112,0.175,0.224,0.175,0.608,0.315,0.133,0.084,25.726,49.043,5.544
ff11067,0.159,0.114,0.114,0.136,0.295,0.182,0,0,0.568,0.386,0.279,0.068,21.374,33.759,10.488
ff11068,0.069,0.138,0.103,0.138,0.069,0.31,0.172,0,0.69,0.31,0.079,0.017,21.717,41.248,11.037
ff11069,0.048,0.211,0.123,0.084,0.176,0.339,0.018,0,0.493,0.436,0.096,0.066,19.632,37.121,7.316
ff11070,0.1,0.346,0.254,0.3,0,0,0,0,0.454,0.415,0.395,0.131,12.812,21.805,9.589
ff11071,1,0,0,0,0,0,0,0,0.4,0.6,0.815,0.1,2.918,6.96,12.797
ff11072,1,0,0,0,0,0,0,0,0.6,0.4,0.375,0.2,1.169,2.1,13.064
ff11073,0.151,0.475,0.374,0,0,0,0,0,0.446,0.41,0.028,0.151,6.464,16.97,12.089
ff11074,1,0,0,0,0,0,0,0,0,0,0.667,0,0.058,0.1,0.26
ff11075,0.041,0.026,0.078,0.409,0.212,0.233,0,0,0.549,0.347,0.059,0.109,14.616,38.928,1.215
ff11076,0.06,0.068,0.137,0.188,0.547,0,0,0,0.479,0.41,0.245,0.12,18.665,36.102,19.799
ff11077,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,56
ff11078,0.112,0.188,0.09,0.105,0.245,0.26,0,0,0.401,0.462,0.031,0.137,17.916,34.509,6.947
ff10,0.842,0.158,0,0,0,0,0,0,0.474,0.5,0.747,0.053,3.534,7.668,8.575
ff11,1,0,0,0,0,0,0,0,0.4,0.8,0.444,0,1.418,2.62,0.272
ff12,1,0,0,0,0,0,0,0,1,1,0.8,0,0.671,1.5,0.32
ff13,1,0,0,0,0,0,0,0,0.5,1,0.8,0,0.797,1.85,0.29
ff14,0.556,0.444,0,0,0,0,0,0,0.5,0.444,0.217,0.056,5.031,8.178,0.301
ff15,0.082,0.117,0.485,0.316,0,0,0,0,0.444,0.439,0.257,0.123,13.074,25.267,3.702
ff16,0.643,0.357,0,0,0,0,0,0,0.643,0.357,0.641,0.071,4.165,7.279,0.476
ff17,1,0,0,0,0,0,0,0,1,1,0.8,0,1.073,2.4,0.37
ff18,0,1,0,0,0,0,0,0,1,1,0.667,0,6.813,11.8,0.26
ff19,1,0,0,0,0,0,0,0,1,1,0.667,0,3.118,5.4,0.24
ff110,1,0,0,0,0,0,0,0,0.5,0.5,0.778,0.5,3.748,8.5,1.49
ff111,1,0,0,0,0,0,0,0,0.5,0.5,0.556,0.25,0.698,1.262,55.468
ff112,0.119,0.119,0.357,0.405,0,0,0,0,0.595,0.333,0.16,0.095,12.489,25.214,9.393
ff113,0.048,0.085,0.132,0.291,0.228,0.201,0.016,0,0.481,0.455,0.016,0.069,15.089,37.276,3.037
ff114,0.022,0.009,0.022,0.265,0.489,0.193,0,0,0.484,0.377,0.067,0.135,14.243,42.768,0.672
ff115,1,0,0,0,0,0,0,0,0.167,0.583,0.368,0.333,1.397,1.858,0.349
ff116,1,0,0,0,0,0,0,0,1,1,0.857,0,0.454,1.2,0.32
ff117,0.242,0.339,0.339,0.081,0,0,0,0,0.5,0.403,0.101,0.113,10.353,16.479,0.446
ff118,0.011,0.061,0.061,0.166,0.156,0.114,0.144,0.288,0.452,0.387,0.11,0.161,25.856,53.61,0.919
ff119,0.097,0.161,0.315,0.253,0.169,0.005,0,0,0.485,0.388,0.03,0.126,12.183,27.409,0.68
ff120,0.387,0.613,0,0,0,0,0,0,0.452,0.419,0.85,0.161,4.657,12.09,0.344
ff121,1,0,0,0,0,0,0,0,0.316,0.421,0.604,0.316,2.892,5.589,0.276
ff122,0.113,0.378,0.48,0.029,0,0,0,0,0.402,0.409,0.056,0.191,7.91,19.56,5.923
ff123,1,0,0,0,0,0,0,0,0.333,0.333,0.294,0.417,0.934,1.142,53.863
ff124,1,0,0,0,0,0,0,0,0.5,0.5,0.826,0.25,1.222,3.1,16.09
ff125,1,0,0,0,0,0,0,0,0.333,0.667,0.5,0.333,1.021,1.833,54.747
ff126,1,0,0,0,0,0,0,0,0.5,1,0.778,0,1.088,2.45,0.27
ff127,0.524,0.476,0,0,0,0,0,0,0.286,0.381,0.16,0.286,5.893,7.648,12.14
ff128,1,0,0,0,0,0,0,0,1,1,0.833,0,0.082,0.2,0.26
ff129,1,0,0,0,0,0,0,0,1,1,0.75,0,0.15,0.3,0.31
ff130,1,0,0,0,0,0,0,0,1,1,0.833,0,0.163,0.4,63.84
ff131,1,0,0,0,0,0,0,0,0.333,0.478,0.032,0.2,1.932,5.038,7.275
ff132,1,0,0,0,0,0,0,0,0.571,0.5,0.263,0,2.307,4.214,0.348
ff133,1,0,0,0,0,0,0,0,0.4,0.8,0.5,0,1.259,2.24,0.284
ff134,1,0,0,0,0,0,0,0,0.5,0.5,0.714,0.5,0.781,1.6,62.695
ff135,1,0,0,0,0,0,0,0,1,1,0.875,0,0.636,1.8,51.47
ff136,1,0,0,0,0,0,0,0,0.4,0.6,0.444,0.2,1.053,1.96,52.216
ff137,1,0,0,0,0,0,0,0,0.5,0.75,0.692,0,1.226,2.5,0.292
ff138,1,0,0,0,0,0,0,0,0.5,0.75,0.429,0,1.012,1.775,0.325
ff139,1,0,0,0,0,0,0,0,0.375,0.625,0.556,0.125,1.829,3.037,0.26
ff140,1,0,0,0,0,0,0,0,1,1,0.75,0,1.35,2.7,0.26
ff141,1,0,0,0,0,0,0,0,1,0.5,0.714,0,1.124,2.3,0.26
ff142,0.075,0.113,0.236,0.057,0.16,0.358,0,0,0.509,0.415,0.045,0.085,17.687,36.1,0.639
ff143,1,0,0,0,0,0,0,0,1,1,0.857,0,1.058,2.8,0.26
ff144,1,0,0,0,0,0,0,0,0.253,0.253,0.194,0.507,1.709,3.248,52.183
ff145,0.088,0.027,0.34,0.361,0.129,0.054,0,0,0.449,0.49,0.12,0.068,14.953,30.47,0.881
ff146,1,0,0,0,0,0,0,0,0.667,0.333,0.812,0.333,0.646,1.6,57.86
ff147,1,0,0,0,0,0,0,0,1,1,0.938,0,0.425,1.7,58.53
ff148,1,0,0,0,0,0,0,0,1,1,0.957,0,0.334,1.6,0.26
ff149,0.018,0.143,0.155,0.257,0.143,0.123,0.012,0.149,0.471,0.412,0.009,0.12,23.172,41.739,1.305
ff150,1,0,0,0,0,0,0,0,0,0,0.875,0,0.035,0.1,0.24
ff151,1,0,0,0,0,0,0,0,0.222,0.556,0.719,0.333,1.049,2.278,56.258
ff152,1,0,0,0,0,0,0,0,0.115,0.481,0.148,0.423,2.054,3.938,49.027
ff153,1,0,0,0,0,0,0,0,0.5,0.5,0.714,0.5,0.732,1.5,31.785
ff154,0.04,0.075,0.083,0.456,0.306,0.04,0,0,0.48,0.369,0.09,0.155,14.381,34.978,1.854
ff155,0.038,0.075,0.293,0.322,0.247,0.025,0,0,0.49,0.439,0.02,0.075,11.744,32.237,0.499
ff156,0.065,0.135,0.268,0.188,0.237,0.108,0,0,0.508,0.372,0.147,0.117,17.226,32.457,0.585
ff157,0.07,0.143,0.25,0.268,0.268,0,0,0,0.463,0.419,0.244,0.121,16.788,30.196,0.451
ff158,1,0,0,0,0,0,0,0,0.25,0.25,0.915,0.25,0.293,0.625,60.608
ff159,0.165,0.522,0.313,0,0,0,0,0,0.443,0.435,0.05,0.13,7.653,16.501,0.948
ff160,0.145,0.255,0.234,0.179,0.186,0,0,0,0.503,0.393,0.237,0.11,15.633,24.421,1.397
ff161,0.02,0.033,0.039,0.283,0.434,0.191,0,0,0.447,0.441,0.056,0.112,13.859,41.625,0.608
ff162,1,0,0,0,0,0,0,0,1,1,0.955,0,0.405,1.9,59.8
ff163,0.232,0.446,0.321,0,0,0,0,0,0.482,0.482,0.111,0.054,8.224,15.907,0.439
ff164,0.522,0.348,0.13,0,0,0,0,0,0.478,0.348,0.425,0.13,7.612,10.448,0.45
ff165,0.038,0.04,0.158,0.365,0.358,0.04,0,0,0.492,0.406,0.021,0.1,11.89,36.363,0.625
ff166,0.051,0.153,0.39,0.322,0.085,0,0,0,0.415,0.458,0.192,0.136,13.55,27.568,0.453
ff167,0.375,0.625,0,0,0,0,0,0,0.375,0.667,0.76,0,5.401,11.092,0.348
ff168,0.156,0.333,0.189,0.2,0.122,0,0,0,0.478,0.411,0.072,0.1,13.319,22.847,0.526
ff169,0.129,0.097,0.065,0.194,0.516,0,0,0,0.677,0.226,0.088,0.065,17.815,33.281,0.713
ff170,0.111,0.139,0.356,0.338,0.019,0.037,0,0,0.481,0.412,0.018,0.111,11.325,26.808,1.114
ff171,0.078,0.104,0.091,0.364,0.286,0.078,0,0,0.506,0.442,0.442,0.065,19.786,34.121,0.586
ff172,0.014,0.096,0.264,0.101,0.221,0.264,0.038,0,0.495,0.428,0.158,0.082,19.325,38.363,0.655
ff173,0.123,0.123,0.099,0.111,0.235,0.309,0,0,0.457,0.42,0.467,0.111,22.493,36.309,0.591
ff174,1,0,0,0,0,0,0,0,1,1,0.947,0,0.459,2,59.29
ff175,0.04,0.078,0.102,0.311,0.387,0.081,0,0,0.47,0.418,0.025,0.114,12.705,36.551,0.858
ff176,0.667,0.333,0,0,0,0,0,0,0.467,0.467,0.318,0.133,5.55,6.04,0.387
ff177,1,0,0,0,0,0,0,0,0.5,0.5,0.75,0.5,0.741,1.6,0.315
ff178,0.875,0.125,0,0,0,0,0,0,0.458,0.5,0.226,0.083,3.962,6.558,0.482
ff179,0.105,0.649,0.246,0,0,0,0,0,0.43,0.491,0.05,0.088,6.399,16.46,0.974
ff180,0.034,0.116,0.142,0.306,0.24,0.149,0.013,0,0.502,0.384,0.036,0.116,14.668,36.12,0.577
ff181,1,0,0,0,0,0,0,0,1,1,0.933,0,0.361,1.4,63.33
ff182,1,0,0,0,0,0,0,0,1,1,0.875,0,0.106,0.3,61.31
ff183,0.081,0.126,0.163,0.267,0.356,0.007,0,0,0.533,0.385,0.27,0.081,18.165,32.47,0.734
ff184,0.207,0.772,0.022,0,0,0,0,0,0.424,0.424,0.08,0.163,5.611,14.27,0.34
ff185,1,0,0,0,0,0,0,0,0.5,0.5,0.75,0.25,0.878,1.925,0.263
ff186,0.368,0.211,0.421,0,0,0,0,0,0.368,0.447,0.255,0.158,9.608,14.418,0.364
ff187,1,0,0,0,0,0,0,0,1,1,0.955,0,0.362,1.7,64.08
ff188,1,0,0,0,0,0,0,0,0,0,0.889,0,0.033,0.1,63.57
ff189,0.095,0.167,0.357,0.381,0,0,0,0,0.548,0.452,0.311,0.024,14.44,26.06,0.533
ff190,0.13,0.217,0.174,0.348,0.13,0,0,0,0.609,0.391,0.303,0,15.47,25.1,3.465
ff191,0.181,0.298,0.287,0.234,0,0,0,0,0.415,0.5,0.26,0.096,12.321,20.571,0.497
ff192,0.571,0.095,0.333,0,0,0,0,0,0.452,0.31,0.276,0.262,10.736,11.419,9.185
ff193,1,0,0,0,0,0,0,0,1,1,0.833,0,0.163,0.4,59.53
ff194,0.27,0.107,0.194,0.286,0.143,0,0,0,0.474,0.357,0.015,0.153,15.101,23.849,11.898
ff195,0.226,0.355,0.419,0,0,0,0,0,0.484,0.435,0.046,0.097,7.618,17.147,0.499
ff196,1,0,0,0,0,0,0,0,0,0,0.6,0.5,0.055,0.1,0.25
ff197,0.048,0.179,0.738,0.036,0,0,0,0,0.464,0.405,0.067,0.143,8.289,22.474,0.401
ff198,0.136,0.547,0.318,0,0,0,0,0,0.432,0.419,0.037,0.153,6.722,16.704,0.407
ff199,0.071,0.381,0.548,0,0,0,0,0,0.524,0.381,0.72,0.119,9.343,19.019,0.492
ff1100,0.108,0.269,0.387,0.237,0,0,0,0,0.462,0.473,0.097,0.054,10.99,22.412,0.499
ff1101,0.224,0.659,0.118,0,0,0,0,0,0.388,0.447,0.388,0.176,8.792,14.941,2.635
ff1102,1,0,0,0,0,0,0,0,1,1,0.8,0,0.984,2.2,59.04
ff1103,1,0,0,0,0,0,0,0,0.154,0.231,0.316,0.538,1.213,1.546,37.394
ff1104,0.682,0.318,0,0,0,0,0,0,0.545,0.273,0.214,0.136,5.831,6.755,8.641
ff1105,0.157,0.556,0.287,0,0,0,0,0,0.463,0.417,0.061,0.13,6.907,16.565,0.458
ff1106,1,0,0,0,0,0,0,0,0.2,0.8,0.821,0.2,1.662,4.1,0.27
ff1107,1,0,0,0,0,0,0,0,0.333,0.667,0.667,0.333,0.955,1.867,0.247
ff1108,1,0,0,0,0,0,0,0,1,1,0.875,0,0.672,1.9,59.8
ff1109,0.18,0.721,0.098,0,0,0,0,0,0.443,0.426,0.062,0.148,6.721,14.88,1.437
ff1110,0.23,0.377,0.393,0,0,0,0,0,0.361,0.443,0.116,0.18,9.498,16.482,0.397
ff1111,0.132,0.338,0.529,0,0,0,0,0,0.456,0.309,0.534,0.221,11.756,19.978,0.564
ff1112,0.159,0.227,0.159,0.455,0,0,0,0,0.614,0.318,0.621,0.091,14.427,25.08,0.676
ff1113,1,0,0,0,0,0,0,0,0.333,0.333,0.625,0.667,0.104,0.2,42.053
ff1114,0.397,0.184,0.162,0.095,0.162,0,0,0,0.48,0.43,0.139,0.095,14.882,19.462,2.821
ff1115,0.318,0.409,0.273,0,0,0,0,0,0.545,0.364,0.421,0.045,8.855,13.209,0.425
ff1116,0.091,0.127,0.182,0.218,0.382,0,0,0,0.473,0.509,0.56,0.018,18.658,32.287,0.369
ff1117,0.655,0.345,0,0,0,0,0,0,0.448,0.276,0.473,0.276,4.836,6.845,2.502
ff1118,0.089,0.195,0.254,0.462,0,0,0,0,0.444,0.414,0.034,0.148,10.886,25.884,1.185
ff1119,1,0,0,0,0,0,0,0,0,0,0.857,0,0.038,0.1,0.26
ff1120,1,0,0,0,0,0,0,0,1,0.5,0.882,0,0.515,1.55,59.29
ff1121,0.014,0.026,0.09,0.199,0.486,0.153,0.032,0,0.483,0.405,0.044,0.116,13.655,42.268,0.602
ff1122,0.346,0.231,0.423,0,0,0,0,0,0.577,0.385,0.235,0.077,10.617,15.538,0.488
ff1123,0.091,0.169,0.117,0.416,0.208,0,0,0,0.364,0.545,0.037,0.104,13.541,29.688,0.513
ff1124,1,0,0,0,0,0,0,0,1,1,0.875,0,1.909,5.4,64.08
ff1125,1,0,0,0,0,0,0,0,1,1,0.667,0,1.155,2,63.57
ff1126,1,0,0,0,0,0,0,0,0.2,1,0.737,0,1.461,3.16,59.436
ff1127,0.091,0.318,0.591,0,0,0,0,0,0.636,0.364,0.29,0.045,11.584,21.723,0.506
ff1128,0.025,0.152,0.241,0.127,0.456,0,0,0,0.519,0.405,0.605,0.089,18.047,32.947,0.575
ff1129,0.052,0.245,0.181,0.252,0.219,0.05,0,0,0.481,0.407,0.067,0.114,15.058,29.849,0.872
ff1130,0.127,0.085,0.061,0.255,0.43,0.042,0,0,0.473,0.352,0.298,0.17,20.433,34.324,3.606
ff1131,0.075,0.102,0.171,0.225,0.321,0.107,0,0,0.492,0.396,0.041,0.118,15.366,34.759,0.436
ff1132,0.132,0.145,0.184,0.276,0.263,0,0,0,0.579,0.329,0.24,0.079,17.822,29.291,0.586
ff1133,0.072,0.174,0.154,0.222,0.174,0.205,0,0,0.549,0.341,0.115,0.113,17.438,33.142,0.567
ff1134,0.8,0.2,0,0,0,0,0,0,0.5,0.6,0.565,0,3.633,5.71,0.316
ff1135,1,0,0,0,0,0,0,0,0.5,0.5,0.429,0.25,1.138,2.075,0.54
ff1136,0.72,0.28,0,0,0,0,0,0,0.48,0.52,0.107,0,5.348,8.972,0.332
ff1137,1,0,0,0,0,0,0,0,0.333,1,0.956,0,0.65,2.833,0.253
ff1138,1,0,0,0,0,0,0,0,1,1,0.964,0,0.265,1.4,0.24
ff1139,0.75,0.25,0,0,0,0,0,0,0.667,0.417,0.769,0,3.384,6.175,0.373
ff1140,0.027,0.178,0.281,0.075,0.123,0.315,0,0,0.473,0.404,0.07,0.13,17.922,35.325,1.056
ff1141,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.878,0,3.516,9.714,0.315
ff1142,0.417,0.583,0,0,0,0,0,0,0.417,0.375,0.385,0.167,6.11,9.642,0.296
ff1143,0.026,0.032,0.116,0.332,0.474,0.021,0,0,0.421,0.474,0.156,0.111,16.659,38.296,0.762
ff1144,1,0,0,0,0,0,0,0,0.667,0.667,0.7,0,0.232,0.467,0.427
ff1145,0.085,0.057,0.038,0.132,0.142,0.245,0.198,0.104,0.604,0.33,0.124,0.075,24.323,46.962,0.902
ff1146,0.032,0.032,0.098,0.094,0.118,0.389,0.237,0,0.474,0.41,0.053,0.118,18.666,48.541,0.723
ff1147,0.062,0.75,0.188,0,0,0,0,0,0.453,0.453,0.462,0.109,9.247,17.428,0.494
ff1148,1,0,0,0,0,0,0,0,0,0.2,0.5,0.6,0.125,0.2,0.298
ff1149,1,0,0,0,0,0,0,0,0,0,0.8,0,0.045,0.1,0.26
ff1150,1,0,0,0,0,0,0,0,1,1,0.857,0,0.076,0.2,0.39
ff1151,0.207,0.276,0.517,0,0,0,0,0,0.552,0.345,0.121,0.138,9.781,16.893,0.303
ff1152,1,0,0,0,0,0,0,0,1,1,0.909,0,0.06,0.2,0.5
ff1153,0.096,0.462,0.269,0.173,0,0,0,0,0.481,0.442,0.103,0.096,10.406,20.837,0.37
ff1154,0.12,0.231,0.546,0.102,0,0,0,0,0.426,0.472,0.1,0.093,10.228,21.07,1.052
ff1155,0.493,0.507,0,0,0,0,0,0,0.467,0.373,0.353,0.173,6.074,10.208,0.35
ff1156,0.166,0.291,0.296,0.206,0.04,0,0,0,0.513,0.392,0.02,0.101,10.577,21.178,0.518
ff1157,1,0,0,0,0,0,0,0,0.125,0.375,0.429,0.375,0.998,1.012,46.671
ff1158,0.513,0.487,0,0,0,0,0,0,0.333,0.321,0.093,0.333,6.253,8.551,21.26
ff1159,1,0,0,0,0,0,0,0,0.5,1,0.6,0,0.179,0.3,0.275
ff1160,0.588,0.412,0,0,0,0,0,0,0.412,0.588,0.15,0.059,4.79,8.741,0.375
ff1161,0.676,0.324,0,0,0,0,0,0,0.441,0.471,0.772,0.118,3.679,8.041,2.204
ff1162,1,0,0,0,0,0,0,0,0.25,0.25,0.8,0.75,0.667,1.625,60.55
ff1163,1,0,0,0,0,0,0,0,0.258,0.323,0.262,0.452,1.036,2.232,56.579
ff1164,1,0,0,0,0,0,0,0,0.4,0.6,0.444,0.2,1.108,2.04,54.492
ff1165,1,0,0,0,0,0,0,0,0.385,0.5,0.133,0.154,0.88,2.323,53.95
ff1166,1,0,0,0,0,0,0,0,0.333,1,0.7,0,1.07,2.2,53.39
ff1167,0.144,0.183,0.25,0.422,0,0,0,0,0.411,0.428,0.072,0.167,13.186,24.831,6.917
ff1168,0.095,0.312,0.211,0.236,0.146,0,0,0,0.482,0.392,0.015,0.126,12.673,25.12,0.863
ff1169,1,0,0,0,0,0,0,0,0.5,0.5,0.429,0.25,0.195,0.325,0.275
ff1170,0.021,0.021,0.081,0.415,0.246,0.216,0,0,0.492,0.394,0.017,0.119,11.837,39.319,0.618
ff1171,0.022,0.01,0.048,0.084,0.416,0.409,0.012,0,0.498,0.414,0.083,0.091,16.265,46.387,0.676
ff1172,1,0,0,0,0,0,0,0,1,1,0.8,0,0.716,1.6,61.55
ff1173,0.071,0.238,0.548,0.143,0,0,0,0,0.452,0.44,0.436,0.119,12.916,23.401,0.408
ff1174,1,0,0,0,0,0,0,0,0,0,0.667,0.667,0.05,0.1,59.123
ff1175,0.118,0.271,0.365,0.206,0.041,0,0,0,0.447,0.424,0.05,0.124,11.396,22.709,2.62
ff1176,1,0,0,0,0,0,0,0,0.5,1,0.846,0,0.644,1.7,58.535
ff1177,1,0,0,0,0,0,0,0,0.667,0.667,0.8,0,1.07,2.567,58.953
ff1178,1,0,0,0,0,0,0,0,0.167,0.5,0.647,0.5,1.927,3.883,59.122
ff1179,1,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.986,1.8,57.52
ff1180,1,0,0,0,0,0,0,0,0.5,0.5,0.765,0.25,1.017,2.275,57.965
ff1181,1,0,0,0,0,0,0,0,0.667,0.333,0.8,0.333,0.579,1.333,58.702
ff1182,1,0,0,0,0,0,0,0,1,1,0.8,0,0.76,1.7,57.53
ff1183,1,0,0,0,0,0,0,0,0.4,0.4,0.643,0.4,0.934,1.86,58.68
ff1184,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0,1.356,2.667,61.14
